0.105263158	5.368421053	2.7	3.2	1.3	1
0.457142857	133.6857143	3.8	3.8	1.5	1
0.487179487	140.5897436	3.5	3.5	1.2	1
0.189189189	39.18918919	4.3	3.9	1.4	1
0.542857143	128.2857143	3.7	3.7	1.4	1
0.4375	86	4.3	3.5	1.2	1
0.64516129	123.1935484	3	3.2	1.3	1
0.72972973	138.4864865	3.6	3.1	1.1	1
0.696969697	136.3030303	3.7	3.7	1.4	1
0.323529412	98.14705882	2.7	3.3	1.3	1
0.4	46.8	3.3	3.4	1.3	1
0.129032258	21.67741935	3.9	4	1.5	1
0.419354839	111.9677419	3.6	3.1	1.2	1
0.375	90.175	2.6	3.1	1.3	1
0.666666667	179.2820513	3.6	4	1.2	1
0.638888889	100.25	4.1	3.9	1.4	1
0.457142857	120.7428571	4.1	3.6	1.2	1
0.3125	16.125	3.8	3.5	1.3	1
0.266666667	57.17777778	2.9	3.2	1.4	1
0.6	247.075	4.3	4.5	1.5	1
0.548387097	145.9032258	3.7	4	1.3	1
0.513513514	109.8648649	3.4	3.1	1.4	1
0.46875	58.59375	3.3	3.7	1.5	1
0.517241379	153.8965517	3.6	3.2	1.3	1
0.333333333	127.1111111	2.6	2.9	1.3	1
0.222222222	27.03703704	3.7	3.6	1.3	1
0.483870968	55.4516129	3	2.7	1.4	1
0.923076923	268.2564103	4.2	3.1	1.1	1
0.344827586	52	3.7	3.9	1.5	1
0.702702703	220.5675676	3.5	2.9	1.4	1
0.317073171	72.26829268	3.7	3.7	1.3	1
0.578947368	138.7368421	3.7	4.1	1.3	1
0.612903226	156.9032258	3.5	3.8	1.4	1
0.290322581	80.38709677	3.1	3.1	1.3	1
0.40625	68.125	3.7	3.1	1.3	1
0.303030303	77.90909091	3.7	3.2	1.4	1
0.567567568	219.6216216	3.8	3.3	1.2	1
0.24137931	49.13793103	3.8	3.7	1.3	1
0.303030303	100.9090909	3	2.9	1.1	1
0.59375	80.6875	3.5	3.3	1.3	1
0.647058824	164.6764706	3.4	3.2	1.2	1
0.684210526	169.2368421	3.3	3.4	1.5	1
0.588235294	94.97058824	3.3	3.8	1.5	1
0.352941176	105.6176471	3.6	3.4	1.2	1
0.310344828	61.86206897	3.2	3.4	1.5	1
0.513513514	101.4054054	3.3	2.9	1.2	1
0.666666667	113.8055556	3.7	3.7	1.4	1
0.43902439	75.31707317	3.6	3.6	1.3	1
0.352941176	33	3.8	4.1	1.4	1
0.513513514	97.13513514	3.8	3.4	1.3	1
0.375	51.3125	3.9	3.7	1.5	1
0.302325581	112.1395349	3.7	3.2	1.3	1
0.45	108.575	4.5	4.3	1.5	1
0.153846154	27.1025641	4.4	4	1.3	1
0.815789474	174.4210526	4.3	3.9	1.5	1
0.484848485	115.6060606	3.9	3.8	1.3	1
0.5	157.0625	3.5	3.3	1.3	1
0.368421053	116.0526316	3.3	3.2	1.5	1
0.53125	163.78125	4	3.8	1.3	1
0.575757576	125.969697	3.5	3.2	1.4	1
0.225806452	33.58064516	3.3	3.3	1.5	1
0.64516129	126.9032258	3.3	3.1	1.4	1
0.666666667	175.6666667	2.9	3.1	1.3	1
0.261904762	88.95238095	4	3.6	1.4	1
0.363636364	90.15151515	3.9	4.2	1.5	1
0.114285714	27.94285714	4.1	3.3	1.3	1
0.8125	251.03125	3.6	3.5	1.4	1
0.666666667	175.7407407	3.2	3.2	1.3	1
0.333333333	95.93333333	2.9	2.7	1.4	1
0.694444444	115.6388889	3.1	3	1.3	1
0.340909091	57.88636364	3.5	3.6	1.3	1
0.405405405	133.6216216	4.2	4.4	1.5	1
0.703703704	169.1111111	3.8	3.7	1.2	1
0.27027027	84.94594595	2.7	2.7	1.4	1
0.545454545	102.0606061	3.9	3.7	1.4	1
0.642857143	97.46428571	3.7	3.3	1.2	1
0.380952381	66.97619048	3.1	2.8	1.2	1
0.466666667	114.8	3.9	4.2	1.3	1
0.552631579	111.7894737	3.5	3	1.2	1
0.545454545	128.2727273	3.9	3.8	1.5	1
0.333333333	41.86666667	3.6	3.3	1.2	1
0.612903226	113.9354839	3.3	3	1.3	1
0.393939394	91.09090909	3.5	3.1	1.4	1
0.641025641	109.7948718	3.4	3.3	1.4	1
0.292682927	32	3.6	3.9	1.5	1
0.606060606	95.42424242	4.3	4.1	1.5	1
0.243243243	68	3.3	3.3	1.2	1
0.472222222	59.5	3.9	3.7	1.4	1
0.3	67.4	3.9	3.6	1.4	1
0.378378378	39.48648649	3.5	4	1.5	1
0.485714286	112.6285714	3.8	3.7	1.3	1
0.5	73.27777778	3.7	3.5	1.4	1
0.263157895	112.9210526	4.1	3.6	1.2	1
0.526315789	136.7105263	3.7	3.8	1.4	1
0.368421053	152.7105263	3.9	3.8	1.5	1
0.435897436	106.3333333	3.8	3.8	1.4	1
0.514285714	73.31428571	3.7	3.9	1.5	1
0.516129032	145.3870968	4.1	3.5	1.4	1
0.5	88.08333333	4.1	3.1	1.4	1
0.484848485	31.21212121	3.4	3.6	1.3	1
0.216216216	51.62162162	4	3.3	1.3	1
0.692307692	245.7692308	4	3.7	1.3	1
0.314285714	87.08571429	3.6	3.9	1.4	1
0.413793103	64.4137931	3.7	3.5	1.3	1
0.65625	101.125	3.9	2.9	1.3	1
0.46875	68.03125	3.8	3.2	1.3	1
0.473684211	106.1578947	3.4	3.2	1.2	1
0.282051282	108.6410256	4.1	3.8	1.5	1
0.578947368	168.3157895	4	3.9	1.2	1
0.294117647	39.79411765	3.7	3.8	1.2	1
0.236842105	38.60526316	3.6	3.4	1.2	1
0.470588235	91.52941176	3.6	3.8	1.4	1
0.65	267.15	3.8	3.4	1.2	1
0.4375	135.8125	3.4	4	1.4	1
0.945945946	222.972973	3.8	3.2	1.3	1
0.514285714	118.8	3.3	3.7	1.5	1
0.15625	81.8125	3.4	3.5	1.5	1
0.433333333	60.2	3.6	3.2	1.4	1
0.411764706	86.70588235	2.7	3	1.2	1
0.411764706	38.73529412	3.3	3.4	1.4	1
0.40625	134.0625	3.9	3.4	1.3	1
0.333333333	51.7	3.5	3.2	1.2	1
0.677419355	86.58064516	3.6	3	1.2	1
0.866666667	312.8666667	3.2	3.1	1.3	1
0.911764706	274.2352941	2.9	3	1.3	1
0.333333333	59.9	3.5	3.4	1.3	1
0.382352941	72.29411765	3	3	1.3	1
0.58974359	165.974359	4	3.4	1.4	1
0.486486486	152.3783784	3.4	3.9	1.5	1
0.827586207	264.7586207	4.2	3.7	1.4	1
0.617647059	107.7058824	3.3	2.9	1.3	1
0.25	32.14285714	3.2	3.4	1.4	1
0.58974359	134.2564103	3.1	2.8	1.2	1
0.314285714	93.4	3.9	3.9	1.4	1
0.243243243	55.62162162	4.2	3.5	1.3	1
0.5	131.4736842	4.1	3.7	1.4	1
0.72972973	108.1621622	4	3.8	1.4	1
0.307692308	120.3846154	3.5	3.7	1.3	1
0.5	47.96666667	3.6	2.6	1.2	1
0.264705882	69.38235294	3.7	3	1.2	1
0.475	161.4	3.4	3.4	1.4	1
0.6875	124.03125	4.2	4	1.2	1
0.290322581	78	4.1	3.2	1.4	1
0.5	145.7777778	3.5	3.1	1.3	1
0.484848485	128.9090909	4.1	3.6	1.2	1
0.302325581	47.6744186	4.3	3.3	1.4	1
0.5	117.6842105	3.9	4.3	1.5	1
0.638888889	166.3888889	3.9	3.8	1.2	1
0.289473684	72.36842105	3.4	3.6	1.4	1
0.642857143	186.3333333	4.3	3.8	1.4	1
0.405405405	135.0540541	4.2	4.2	1.5	1
0.731707317	193.5609756	4.3	3.7	1.5	1
0.5	128.2	3.5	4.1	1.5	1
0.878787879	229.8484848	3.9	4	1.3	1
0.482758621	81.10344828	3.8	3.3	1.4	1
0.421052632	77.42105263	3.4	2.9	1.3	1
0.21875	59.5625	3.8	3.8	1.4	1
0.444444444	73.97222222	4.1	3.2	1.3	1
0.428571429	56.85714286	3.3	3.6	1.3	1
0.303030303	46.18181818	3.2	2.8	1.2	1
0.305555556	77.44444444	3.4	3.3	1.4	1
0.555555556	149.3333333	4.1	3.6	1.2	1
0.475	97.725	3.6	3.6	1.3	1
0.375	105.75	4.2	4	1.4	1
0.222222222	63.66666667	4.3	3.2	1.4	1
0.56097561	67.24390244	3.5	3.6	1.4	1
0.676470588	228.7647059	3.7	4.1	1.5	1
0.358974359	77.76923077	3.8	3.4	1.3	1
0.694444444	187.7777778	4.2	3.9	1.3	1
0.414634146	112.1463415	3.5	3.6	1.3	1
0.518518519	102.2962963	4.3	4.1	1.4	1
0.382352941	80.47058824	3.1	2.7	1.3	1
0.789473684	234.8947368	3.3	3.4	1.3	1
0.275	64.025	4.1	3.8	1.5	1
0.394736842	88.97368421	3.5	4	1.3	1
0.466666667	82.3	3.6	3.8	1.5	1
0.540540541	125.4594595	2.8	3	1.4	1
0.4	187.2	4.4	3.7	1.4	1
0.225806452	83.41935484	4	3	1.2	1
0.290322581	92.29032258	3.2	3.1	1.3	1
0.4375	52.96875	3.4	3.1	1.3	1
0.388888889	19.33333333	3.9	3.2	1.4	1
0.516129032	127.483871	3.7	3.6	1.4	1
0.375	62.675	3.9	3.1	1.2	1
0.512195122	119.9756098	3.9	4	1.4	1
0.457142857	137.8571429	4.2	4.1	1.5	1
0.210526316	87.57894737	3.7	3.5	1.4	1
0.314285714	64.14285714	3.9	3.8	1.3	1
0.588235294	195.2647059	3.6	3.5	1.4	1
0.714285714	177.9285714	3.6	3.4	1.4	1
0.352941176	26.02941176	4.3	4.2	1.4	1
0.393939394	60.45454545	3.4	3.4	1.4	1
0.647058824	137.3529412	4	3.3	1.3	1
0.405405405	104.7027027	3.7	3.4	1.3	1
0.567567568	143.7297297	4.2	3.7	1.5	1
0.542857143	116.0857143	3.9	3.7	1.4	1
0.666666667	219.8888889	3.6	3.5	1.5	1
0.2	51.3	2.6	2.7	1.3	1
0.405405405	69.51351351	4.2	4	1.5	1
0.720930233	180.7674419	3.7	3.7	1.5	1
0.575757576	155.9090909	4.2	4.3	1.3	1
0.709677419	110.2903226	4	3.3	1.4	1
0.487179487	141.8717949	3.5	3.1	1.3	1
0.272727273	42	4.1	3.9	1.3	1
0.35483871	102.5806452	4	3.3	1.3	1
0.323529412	37.73529412	3.7	3.1	1.5	1
0.533333333	156.6666667	4.3	3.4	1.5	1
0.611111111	189.5	3.8	3	1.3	1
0.210526316	69.13157895	4.1	3.6	1.2	1
0.444444444	191.6944444	4.2	3.8	1.3	1
0.294117647	30.82352941	3	3.6	1.4	1
0.472222222	81.44444444	3.1	3.4	1.2	1
0.536585366	153.2682927	3.7	3.6	1.4	1
0.28125	59.375	3.7	4.1	1.5	1
0.689655172	263.4137931	3.9	3.2	1.3	1
0.484848485	132.0909091	3.5	2.9	1.4	1
0.424242424	95.36363636	3.9	3.3	1.3	1
0.567567568	148.6216216	3.4	3.3	1.3	1
0.977272727	235.9318182	3.5	3.7	1.5	1
0.707317073	137.3170732	4	4.4	1.5	1
0.371428571	50.22857143	4.5	4.1	1.5	1
0.645833333	176.8333333	3.3	3.5	1.3	1
0.25	64.525	4.6	4.8	1.5	1
0.416666667	72.47222222	3.5	4	1.5	1
0.342105263	59.89473684	3.4	3.6	1.5	1
0.375	101.71875	4.4	3.8	1.3	1
0.542857143	132.4	3.2	3.2	1.4	1
0.392857143	134.5357143	3.9	3.5	1.3	1
0.384615385	88.69230769	3.2	2.8	1.4	1
0.378378378	119.0540541	3.9	3.9	1.4	1
0.518518519	123.1111111	3.7	3.7	1.4	1
0.725	202.025	3.1	2.7	1.2	1
0.34375	42.5625	4.4	4	1.3	1
0.352941176	66.79411765	3.6	3.2	1.4	1
0.518518519	106.2962963	3.4	3.4	1.1	1
0.485714286	94.54285714	2.6	2.7	1.1	1
0.515151515	146.2121212	4	3.5	1.5	1
0.057142857	11.68571429	3.5	3.3	1.3	1
0.638888889	222.0833333	3.7	3.5	1.4	1
0.275	65.85	3.9	3.6	1.4	1
0.371428571	72.88571429	3.3	4	1.4	1
0.575757576	120.7575758	4.1	3.5	1.4	1
0.875	188.925	3.1	3.3	1.5	1
0.53125	189.34375	4.6	4	1.5	1
0.475	149.975	3.4	3.2	1.4	1
0.722222222	192.5	3.6	4	1.4	1
0.333333333	50.8	3.3	3.6	1.4	1
0.333333333	119.75	3	3	1.3	1
0.516129032	136.4516129	4.4	3.6	1.3	1
0.666666667	161.1666667	4.1	3.1	1.5	1
0.685714286	182.4285714	3.7	3.6	1.4	1
0.828571429	186.7428571	3.1	3.5	1.3	1
0.64516129	136	3.2	3.5	1.4	1
0.757575758	147.8484848	3.2	3.1	1.2	1
0.090909091	42.93939394	3.6	3.3	1.4	1
0.542857143	58.08571429	3.8	3.3	1.4	1
0.948717949	269.9487179	2.9	3.5	1.4	1
0.235294118	12.35294118	3.4	3.9	1.4	1
0.256410256	54.97435897	3.8	3.4	1.4	1
0.555555556	101.3611111	4	3.9	1.5	1
0.405405405	97.2972973	3.3	3.6	1.3	1
0.333333333	88.19444444	3.8	3.7	1.4	1
0.666666667	235.3333333	4.2	3.6	1.2	1
0.484848485	124.969697	3.3	3.3	1.5	1
0.457142857	106.4	3.1	3.3	1.4	1
0.117647059	51.61764706	3.6	3.5	1.3	1
0.588235294	196.0882353	4.1	3.4	1.1	1
0.705882353	137.5588235	3.3	3.4	1.4	1
0.685714286	224.8285714	3.5	3.4	1.4	1
0.295454545	136.6363636	4	3.5	1.4	1
0.783783784	149.2162162	3.9	4.4	1.4	1
0.515151515	194.6666667	3.8	3.7	1.1	1
0.421052632	134.2105263	3.4	3.3	1.4	1
0.475	99.8	3.7	3.8	1.5	1
0.580645161	150.483871	3.8	4	1.4	1
0.714285714	196.8	3.1	3.1	1.3	1
0.225	99.175	3.9	3.5	1.5	1
0.642857143	188	4.3	4	1.4	1
0.473684211	83.52631579	4.1	4.2	1.3	1
0.771428571	114.3142857	3.6	3.8	1.5	1
0.59375	147.53125	2.7	3.5	1.4	1
0.117647059	5.647058824	3.7	3.2	1.3	1
0.466666667	66.5	3.6	3.4	1.3	1
0.764705882	146.7647059	3.7	3	1.3	1
0.256410256	58	3.6	3.4	1.3	1
0.837837838	275.5675676	3.8	3.9	1.4	1
0.433333333	75.43333333	3.5	3.7	1.4	1
0.571428571	120.0285714	3.6	3	1.4	1
0.388888889	80.63888889	3.8	3.5	1.3	1
0.171428571	22.85714286	3.4	3.6	1.2	1
0.448275862	35.13793103	3.8	3.5	1.3	1
0.612903226	169.2580645	3.5	2.9	1.2	1
0.147058824	31.64705882	3.9	3.1	1.3	1
0.212121212	40.84848485	3.6	3.4	1.3	1
0.617647059	97.91176471	3.5	3.3	1.5	1
0.742857143	197.6285714	3.1	3.4	1.3	1
0.472222222	67.16666667	3.4	3.5	1.3	1
0.451612903	149.0645161	3.6	3.6	1.3	1
0.484848485	152.6666667	3.6	3.1	1.3	1
1.037037037	152.6666667	3.7	3.3	1.3	1
0.571428571	164.2380952	3.1	2.7	1.3	1
0.444444444	70.69444444	4.1	4.2	1.5	1
0.782608696	178	3.7	3.6	1.5	1
0.297297297	89.45945946	3.1	2.3	1.1	1
0.5	49.43333333	4.1	3.7	1.4	1
0.304347826	34.60869565	3.5	3	1.2	1
0.242424242	30.93939394	2.8	2.3	1.1	1
0.421052632	133.4473684	3.9	3.3	1.3	1
0.657894737	160.5789474	3.6	3.8	1.2	1
0.307692308	82.71794872	3.3	3.8	1.4	1
0.46875	86.09375	4.3	3.9	1.4	1
0.333333333	134.1282051	3.3	3.2	1.3	1
0.571428571	189.0571429	3.9	3.9	1.4	1
0.435897436	66.02564103	3.5	3.5	1.3	1
0.210526316	13.02631579	4	3.9	1.4	1
0.8125	228.4375	3.7	3.8	1.4	1
0.314285714	43.11428571	3	3.2	1.3	1
0.243902439	67.85365854	3.8	3.5	1.1	1
0.393939394	51.15151515	4.1	4.1	1.4	1
0.333333333	85.11111111	3	3.3	1.3	1
0.384615385	129.5	3.9	3.6	1.4	1
0.272727273	50.24242424	2.9	2.6	1.1	1
0.418604651	76.97674419	4.1	3.3	1.4	1
0.414634146	78.12195122	4.2	4.3	1.4	1
0.583333333	124.7777778	3.8	4.1	1.2	1
0.538461538	128.1025641	3.7	3.6	1.2	1
0.290322581	65.51612903	4.2	3.9	1.4	1
0.129032258	22.25806452	3.3	3.1	1.3	1
0.055555556	12.94444444	4	3.1	1.3	1
0.473684211	113.6052632	3.6	3.6	1.4	1
0.375	80.375	3.8	3.8	1.4	1
0.433333333	131.1666667	3.7	3.2	1.3	1
0.692307692	247.6538462	3.6	3	1.4	1
0.325	124.475	2.9	2.6	1.3	1
0.72972973	150.5135135	3.8	4	1.3	1
0.536585366	114.5853659	3.4	3.7	1.4	1
0.516129032	127.3870968	3.9	4.1	1.5	1
0.454545455	101.7575758	3.6	3.1	1.2	1
0.484848485	49.24242424	3.7	3.3	1.3	1
0.6	122.2857143	3.9	3.3	1.2	1
0.4375	64.21875	3.7	3.5	1.4	1
1.048780488	337.6097561	4.1	3.2	1.3	1
0.852941176	210.8823529	3.7	4.1	1.5	1
0.512820513	148.3333333	3.8	3.4	1.2	1
0.264705882	11.47058824	3	3.9	1.3	1
0.4	134.3142857	3.3	3.4	1.4	1
0.666666667	203.8888889	3.4	3.5	1.5	1
0.566666667	158	3.7	3.6	1.4	1
0.542857143	165.2285714	4	3	1.2	1
0.5	75.11538462	4.1	3.5	1.3	1
0.925	176.225	3.1	2.6	1.1	1
0.358974359	83.82051282	4	4	1.3	1
0.848484848	197.0606061	3.8	3.9	1.4	1
0.090909091	17.54545455	3.3	3.3	1.4	1
0.421052632	113.8947368	3.7	3.3	1.4	1
0.324324324	106.4324324	3.7	3.8	1.4	1
0.228571429	48.94285714	3.6	3.7	1.5	1
0.322580645	76.32258065	3.9	3.5	1.3	1
0.4375	54.34375	3.4	3.1	1.3	1
0.971428571	141.9714286	3.6	3.2	1.3	1
0.378378378	53.18918919	4	3.5	1.3	1
0.394736842	76.10526316	3.7	3.7	1.5	1
0.515151515	71.06060606	4.3	3.8	1.5	1
0.806451613	147.3225806	3.9	3.3	1.3	1
0.555555556	82.75	3.6	3.1	1.3	1
0.65625	91.5625	3.4	3.6	1.3	1
0.307692308	70.41025641	3.4	3.2	1.4	1
0.5	138.5	3.7	3.9	1.5	1
0.555555556	149.9722222	3.7	3	1.3	1
0.452380952	87.28571429	3.9	3.6	1.5	1
0.542857143	140.9428571	4	4.2	1.4	1
0.567567568	153.5675676	4.4	3.5	1.4	1
0.243243243	13.13513514	3.6	3.7	1.3	1
0.75	117.3888889	3.8	3.7	1.5	1
0.675	183.525	3.7	3.6	1.3	1
0.352941176	98	4.4	4	1.5	1
0.542857143	91.51428571	4	3.4	1.4	1
0.552631579	157.6052632	3.5	3.5	1.5	1
0.432432432	75.32432432	3.8	3.8	1.3	1
0.315789474	112.1052632	4	3.7	1.3	1
0.142857143	21.65714286	3.8	3.8	1.4	1
0.548387097	182.9677419	4.4	3.5	1.4	1
0.540540541	71.54054054	4	3.1	1.3	1
0.205882353	31.23529412	4.3	3.7	1.4	1
0.714285714	206.3428571	3.8	3.4	1.4	1
0.212121212	63.81818182	3	3.5	1.5	1
0.540540541	75.75675676	3.2	3.3	1.3	1
0.387096774	114.8387097	4.3	3.7	1.5	1
0.5	121.375	3.7	3.1	1.3	1
0.641025641	83.05128205	3.4	3.2	1.1	1
0.307692308	80.07692308	4.4	3.9	1.4	1
0.470588235	87.29411765	4.3	3.9	1.5	1
0.4375	114.25	3.4	3.4	1.4	1
0.457142857	79.88571429	4.2	3.2	1.4	1
0.303030303	42.63636364	3.7	3.5	1.3	1
0.470588235	109.4411765	3.7	3.3	1.3	1
0.307692308	77.02564103	3.2	3.4	1.4	1
0.342857143	60.05714286	3.9	3.9	1.4	1
0.558823529	130.0882353	4.3	3.5	1.2	1
0.675	158.275	3.7	3.4	1.3	1
0.435897436	95.92307692	3.6	4	1.5	1
0.642857143	269.6785714	3.9	3.9	1.4	1
0.407407407	103.7407407	2.5	2.8	1.4	1
0.315789474	76.18421053	3.4	2.7	1.2	1
0.666666667	151.7619048	4	3.8	1.3	1
0.744186047	163.1162791	3.7	4.2	1.5	1
0.863636364	255.5	4.1	4.3	1.3	1
0.648648649	174.6216216	3.7	4.4	1.5	1
0.4375	54.65625	3.3	3.7	1.5	1
0.636363636	187.4848485	3.9	3.2	1.3	1
0.342857143	84	3.9	3.3	1.2	1
0.352941176	64.97058824	3.9	3.5	1.4	1
1.064516129	337.0322581	3.6	3.4	1.2	1
0.515151515	131.5757576	3.2	3.1	1.4	1
0.210526316	33	3.4	3.3	1.4	1
0.6	172.875	4	3.8	1.3	1
0.384615385	122.7948718	4	4	1.3	1
0.692307692	227.3461538	4.1	3.9	1.3	1
0.1	18.85	3.2	2.6	1.3	1
0.333333333	105.7222222	3.8	4	1.5	1
0.588235294	141.2352941	3.3	3.6	1.2	1
0.157894737	21.13157895	3.6	3.4	1.3	1
0.323529412	40.17647059	4.2	3.8	1.4	1
0.514285714	121.0571429	3.3	3.4	1.4	1
0.53125	93.9375	3.6	3.5	1.5	1
0.633333333	66.5	2.9	3.2	1.3	1
0.542857143	136.4857143	3.5	3	1.4	1
0.464285714	138.3928571	3.3	3.5	1.4	1
0.322580645	45.41935484	3	2.8	1.1	1
0.714285714	227.6285714	3.4	3.1	1.2	1
0.631578947	188	3.5	3.5	1.4	1
0.21875	46.8125	3.6	3.8	1.5	1
0.324324324	74.97297297	3.7	3.2	1.1	1
0.611111111	136.1388889	3.8	3.7	1.5	1
0.324324324	86.97297297	3.6	3.6	1.4	1
0.405405405	138.4594595	4.3	3.7	1.4	1
0.526315789	93.42105263	4.1	3.7	1.4	1
0.527777778	76.63888889	3.4	3.8	1.4	1
0.448275862	120.9655172	3.1	3.6	1.2	1
0.404761905	77.30952381	3.2	2.9	1.2	1
0.75	165.9375	3.2	4.2	1.2	1
0.40625	123.65625	3.7	3.2	1.3	1
0.433333333	77.06666667	3.6	3.2	1.4	1
0.28125	85.34375	3	3	1.2	1
0.636363636	129.030303	3.6	3.2	1.5	1
0.34375	118.40625	3.8	3.3	1.5	1
0.454545455	157.6363636	3.2	3.2	1.2	1
0.28125	26.53125	3.1	3.3	1.4	1
0.512195122	53.6097561	3.7	3.2	1.2	1
0.371428571	25.54285714	3.6	4.1	1.1	1
0.428571429	65.62857143	4.2	3.5	1.4	1
0.307692308	35.88461538	3.3	3.5	1.4	1
0.588235294	134.9411765	3.4	2.6	1.2	1
0.55	93.075	2.8	3.4	1.5	1
0.44	134.8	4.1	4	1.4	1
0.361111111	54.80555556	3.1	2.5	1.2	1
0.484848485	132.3636364	4.1	3.6	1	1
0.388888889	135	3.7	3.3	1.4	1
0.837837838	186.3783784	3.6	3.6	1.4	1
0.578947368	131.2368421	3.4	3.7	1.3	1
0.333333333	123.3333333	3.7	3.8	1.4	1
0.64516129	65.03225806	3.6	3.9	1.5	1
0.264705882	52.14705882	3.8	3.1	1.3	1
0.25	29.33333333	3.8	3.4	1.3	1
0.58974359	125.3589744	4.3	3.6	1.4	1
0.3125	30.625	3.8	3.9	1.4	1
0.411764706	115.7352941	3.4	3.2	1.1	1
0.642857143	209.4642857	4	3.4	1.4	1
0.59375	166.0625	2.8	2.8	1.5	1
0.461538462	127.1538462	3.1	3.2	1.4	1
0.333333333	99.2	3.5	3.9	1.3	1
0.219512195	88.31707317	3.6	3	1.3	1
0.705882353	140.1176471	4.2	4.1	1.5	1
0.542857143	162.7714286	3.7	3.4	1.4	1
0.461538462	152.5128205	3.9	3.5	1.4	1
0.266666667	45.46666667	4.1	3.9	1.3	1
0.264705882	40.05882353	3.3	3	1.3	1
0.527777778	84.38888889	3.3	3.4	1.4	1
0.653846154	152.9615385	3.8	3.6	1.1	1
0.483870968	161.0967742	3	2.6	1.3	1
0.352941176	119.5882353	3	3.1	1.2	1
0.513513514	96.51351351	3.9	3.4	1.1	1
0.90625	159.71875	4.2	3.7	1.4	1
0.294117647	66.58823529	3.9	3.2	1.5	1
0.305555556	103.6388889	4	3.4	1.5	1
0.378378378	79.43243243	3.9	3.6	1.2	1
0.325	120.2	4.4	3.7	1.4	1
0.542857143	69.14285714	4.2	4	1.4	1
0.285714286	89.14285714	3.3	3.5	1.2	1
0.548387097	146.6129032	3.9	3.5	1.3	1
0.352941176	78.32352941	3.5	3.1	1.1	1
0.823529412	217.2058824	4.3	3.4	1.5	1
0.580645161	177.4516129	3.4	3.4	1.3	1
0.473684211	140.7368421	3.3	3.1	1.2	1
0.515151515	183.1212121	3.6	3.8	1.2	1
0.413793103	34.75862069	3.8	3.3	1.3	1
0.48	89.76	3.2	2.9	1.4	1
0.4	78.14285714	3.1	2.5	1	1
0.621621622	193.3243243	3.9	3.5	1.3	1
0.289473684	56.57894737	3.7	3.7	1.5	1
0.243243243	45.2972973	4.1	3.8	1.3	1
0.3	61.4	3.9	3.7	1.4	1
0.297297297	84.05405405	3.5	3	1.2	1
0.903225806	186.1290323	3.9	3.7	1.4	1
0.333333333	50.69444444	3.6	3.1	1.2	1
0.487804878	107.7073171	4	3.6	1.4	1
0.459459459	193.1081081	3.7	4.1	1.4	1
0.390243902	79.56097561	4.2	3.7	1.5	1
0.421052632	129.7894737	4.3	4.1	1.5	1
0.580645161	62.38709677	3.8	3.8	1.5	1
0.512820513	123.2564103	3.4	3.1	1.3	1
0.636363636	134.8484848	4.4	3.9	1.5	1
0.378378378	139.3243243	4.2	3.3	1.4	1
0.083333333	3.5	4.4	3.7	1.5	1
0.2	49.4	4	3.6	1.5	1
0.515151515	109.4848485	3.5	3	1.3	1
0.323529412	66	3.3	3.3	1.4	1
0.358974359	111	3.5	3.4	1.3	1
0.384615385	120.1794872	3.5	3.9	1.3	1
0.125	17.5625	4.1	3.9	1.4	1
